Data*Gniezno - ul. Paczkowskiego (pył zawieszony PM10 [jednostka ug/m3])*Kalisz - ul. Wyszyńskiego (pył zawieszony PM10 [jednostka ug/m3])*Leszno - ul. Kiepury (pył zawieszony PM10 [jednostka ug/m3])*Nowy Tomyśl - ul. Sienkiewicza (pył zawieszony PM10 [jednostka ug/m3])*Ostrów Wielkopolski - ul. Wysocka  (pył zawieszony PM10 [jednostka ug/m3])*Pila - ul. Kusocińskiego (pył zawieszony PM10 [jednostka ug/m3])*Pleszew - Al. Mickiewicza (pył zawieszony PM10 [jednostka ug/m3])*Poznań - ul. Szymanowskiego (pył zawieszony PM10 [jednostka ug/m3])*Tarnowo Podgórne - ul. Zachodnia (pył zawieszony PM10 [jednostka ug/m3])*Wągrowiec - ul. Lipowa (pył zawieszony PM10 [jednostka ug/m3])
2020-09-19,27.3,39.2,21.6,54.2,40.2,17.2,29.6,27.9,30.0,29.5,
2020-09-20,22.3,29.8,20.0,34.2,33.9,22.3,31.4,21.4,23.5,25.3,
2020-09-21,32.9,44.4,25.9,65.2,41.0,32.0,41.3,33.7,36.9,40.5,
2020-09-22,37.7,45.8,32.7,60.6,40.7,51.6,44.4,41.2,44.5,49.1,
2020-09-23,37.2,43.1,33.3,55.8,37.1,52.7,41.5,40.7,39.5,49.4,
2020-09-24,29.9,33.3,26.4,37.1,31.1,33.3,33.4,36.0,31.8,43.0,
2020-09-25,18.9,21.4,16.5,17.5,21.4,18.7,24.4,18.2,19.2,22.8,
2020-09-26,13.0,13.4,9.2,7.0,13.4,11.3,14.2,10.1,9.8,12.4,
2020-09-27,9.9,9.9,13.3,5.7,9.8,5.9,12.0,8.1,8.3,8.8,
2020-09-28,14.6,17.8,23.8,19.7,17.6,14.7,16.1,12.6,14.3,15.5,
2020-09-29,18.5,29.5,24.0,19.6,34.8,15.4,33.3,18.0,18.6,19.3,
2020-09-30 ,20.9,35.0,19.6,22.3,15.7,24.4,16.6,19.2,16.5,
2020-10-01,61.4,73.0,52.0,47.6,48.4,65.6,59.9,50.5,52.7,71.8,
2020-10-02,45.6,64.0,19.7,67.4,62.2,48.8,67.0,63.2,67.6,57.3,
2020-10-03,19.6,23.4,12.4,19.9,21.8,21.4,22.5,19.5,19.3,22.2,
2020-10-04,14.3,13.4,12.2,16.5,12.1,17.8,14.4 ,13.4,16.0,
2020-10-05,13.8,12.3,9.6,13.4,14.1,15.4,15.2,13.0,12.9,14.4,
2020-10-06,11.1,12.6,10.2,9.2,12.3,11.6,12.6,10.4,9.6,13.1,
2020-10-07,14.3,15.3,11.6,9.3,18.2,13.6,15.1,11.2,9.8,14.4,
2020-10-08,16.3,17.7,11.1,11.6,20.1,13.6,18.5,13.4,12.6,15.8,
2020-10-09,16.0,20.1,17.7,10.8,20.3,20.2,18.1,9.8,8.2,20.3,
2020-10-10,17.4,22.4,15.2,15.3,22.9,13.7,24.9,15.9,13.9,15.6,
2020-10-11,24.1,30.1,19.9,22.0,32.7,21.1,27.1,22.6,15.2,26.1,
2020-10-12,34.9,29.1,14.5,26.2,42.0,34.9,33.0,27.7,16.5,40.3,
2020-10-13,16.6,28.5,10.5,27.4,31.7,14.4,32.1,10.8,9.3,12.9,
2020-10-14,8.4,15.5,21.0,20.7,14.7,6.7,17.5,7.4,9.4,9.4,
2020-10-15,14.2,31.1,16.9,25.2,44.3,6.7,30.8,14.8,15.9,14.1,
2020-10-16,9.2,28.0,17.0,24.0 ,10.2,34.9,8.8,9.9,10.8,
2020-10-17,11.8,21.5,14.1,23.4,26.6,14.2,27.0,16.3,10.7,14.1,
2020-10-18,12.6,16.4,18.3,10.2,18.2,8.6,18.2,9.8 ,10.5,
2020-10-19,22.1,24.5,22.9,22.0,23.1,22.2,25.8,19.4,15.8,23.9,
2020-10-20,32.9,27.0 ,36.5,26.3,40.7,28.3,31.1,30.5,36.3,
2020-10-21,28.3,27.5 ,25.7,25.0,27.6,26.0,28.2,28.8,35.4,
2020-10-22,31.8,31.5 ,28.7,34.3,28.2,30.5,27.8,30.8,35.0,
2020-10-23,38.4,36.9 ,36.1,39.3,25.5,40.0,35.6,35.8,37.8,
2020-10-24,25.2,32.5,20.8,20.8,31.4,16.2,32.6,20.3,16.2,20.4,
2020-10-25,27.0,31.3,20.8,20.9,28.6,20.1,27.8,23.0,22.2,23.9,
2020-10-26,31.6,29.2,21.8,50.7,25.5,41.5,28.6,28.2,29.7,33.6,
2020-10-27,22.0,24.9,13.9,16.9,25.7,20.8,23.7,19.5,17.2,22.2,
2020-10-28,20.2,21.0,16.3,13.4,20.7,18.3,23.7,17.3,16.5,20.5,
2020-10-29,17.2,16.6,15.1,14.6,19.5,15.2,18.6,14.1,11.9,17.1,
2020-10-30,22.2,19.4,11.8 ,20.4,19.8,19.7,15.2,14.8,24.3,
2020-10-31,30.1,29.2,16.6 ,28.2,19.9,31.3,25.5,26.6,23.9,
2020-11-01,34.1,27.8,26.3,26.6,28.9,32.3,29.9,32.5,30.9,35.1,
2020-11-02,15.9,18.9,11.8,13.7,19.0,17.3,17.2,14.7,14.2,19.1,
2020-11-03,39.5,40.2,16.7,39.7,41.1,30.1,37.8,32.4,21.8,41.4,
2020-11-04,26.5,42.5,31.1,24.7,72.8,20.6,43.5,30.7,13.8,23.3,
2020-11-05,22.1,25.2,25.5,17.4,32.5,13.6,27.4,18.2,24.8,17.8,
2020-11-06,18.2,23.3,27.5,17.5,26.6,9.1,25.7,17.3,38.2,16.3,
2020-11-07,20.7,27.4,28.6,26.4,25.6,22.0,26.8,23.0,20.8,19.6,
2020-11-08,28.9,49.3,49.1,51.1,51.1,25.6,50.3,35.0,14.5,29.1,
2020-11-09,32.9,50.5,54.8,47.7,53.1,26.8,47.2,29.8,31.9,28.5,
2020-11-10,45.5,41.1,38.5,45.5,41.6,36.9,39.5,38.0,43.2,37.6,
2020-11-11,42.3,43.6,31.7,28.2,41.5,33.5,40.5,33.1,35.1,37.5,
2020-11-12,41.3,36.8,29.7,35.6,37.8,33.3,41.4,33.4,34.0,40.0,
2020-11-13,50.6,44.7,30.3,36.8,46.2,47.8,42.3,39.3,34.3,50.5,
2020-11-14,43.4,39.4,29.5,33.7,38.2,53.9,37.9,38.4,33.0,50.8,
2020-11-15,31.0,26.4,21.6,22.5,23.2,26.3,26.5,24.9,24.5,29.6,
2020-11-16,22.5,30.0,21.5,20.0,28.3,25.0,25.2,19.8,16.4,26.6,
2020-11-17,20.0,26.0,17.1,13.1,28.3,16.1,25.3,17.2,13.4,17.9,
2020-11-18,26.1,26.4,20.1,21.1,24.9,21.2,26.8 ,20.4,22.3,
2020-11-19,16.7,17.3,15.7,14.1,17.9,15.1,17.6,16.1,13.1,15.9,
2020-11-20,17.6,25.8,29.0,23.8,39.8,20.6,32.8,18.9,11.2,20.0,
2020-11-21,22.6,26.6,23.2,21.3,28.8,19.6,28.1,20.0,14.7,20.7,
2020-11-22,16.5,17.5,17.7,12.0,17.7,13.9,17.2,14.5,10.5,14.7,
2020-11-23,17.6,20.1,20.7,13.7,22.5,14.2,21.9,15.6,11.2,16.8,
2020-11-24,25.3,37.1,21.0,27.8,36.1,22.2,32.7,29.0,22.9,27.7,
2020-11-25,62.5,51.5,42.2,59.0,48.3,59.8,55.0,62.6,46.5,66.7,
2020-11-26,44.5,50.1,41.0,34.4,51.7,37.4,43.1,38.7,31.5,36.9,
2020-11-27,24.8,38.4,41.9 ,54.0,17.7,51.8,23.9,16.9,21.5,
2020-11-28,11.4,18.6,22.0,42.9,28.5,9.5,29.6,16.0,11.6,14.4,
2020-11-29,9.8,21.2,16.5,42.6,24.9,31.4,32.3,13.0,11.9,21.2,
2020-11-30,27.8,34.4,20.8,22.9,38.3,20.9,37.1,27.3,17.8,29.4,
2020-12-01,47.4,39.6,29.2,39.6,36.1,35.5,37.9,32.6,34.4,42.4,
2020-12-02,52.2,50.9,58.2,62.4,49.4,44.5,52.4,48.2,51.9,47.5,
2020-12-03,51.4,51.3,48.5,46.4,47.5,34.3,48.0,46.7,48.3,40.0,
2020-12-04,40.2,32.6,31.8,39.1,37.0,31.9,34.6,37.1,38.7,38.3,
2020-12-05,34.9,24.4,17.9,24.9,37.1,20.6,27.7,25.7,24.4,22.9,
2020-12-06,25.8,27.7,18.4,21.0,19.5,19.4,22.2,20.7,20.2,21.3,
2020-12-07,27.0,30.0,21.1,22.4,19.0,18.0,21.7,21.8,21.5,22.4,
2020-12-08,35.5,39.5,32.3,36.8,29.1,26.2,30.6,20.5,30.9,32.0,
2020-12-09,44.8,41.0,36.7,37.9,32.5,37.3,35.5,34.7,35.0,36.0,
2020-12-10,51.9,42.0,36.2,41.5,42.5,38.0,41.4,34.7,35.7,42.7,
2020-12-11,58.7,49.1,37.2,52.2,47.6,38.8,53.2,48.6,47.3,50.1,
2020-12-12,45.4,32.3,50.3,46.0,32.7,28.6,32.8,35.6,37.7,28.1,
2020-12-13,44.2,55.0,55.9,65.8,56.5,49.0,56.8,58.1,57.6,51.7,
2020-12-14,87.6,61.2,49.2,58.3,56.3,52.5,65.8,65.3,58.5,79.2,
2020-12-15,51.4,38.3,42.4,51.4,40.2,43.3,45.1,49.3,50.2,48.2,
2020-12-16,42.7,53.6,46.3,42.5,54.0,24.1,65.2,29.1,30.5,48.0,
2020-12-17,44.9,45.7,36.1,38.7,45.3,30.9,50.2,37.9,37.0,40.5,
2020-12-18,46.6,45.3,23.6,31.0,47.2,32.6,46.9,34.5,27.0,43.6,
2020-12-19,41.5,31.1,27.0,36.5,31.2,30.6,40.7,29.6,29.6,32.5,
2020-12-20,63.3,25.5,30.4,52.9,26.9,36.0,34.6,39.7,47.2,52.6,
2020-12-21,42.1,35.9,27.3,31.9,33.5,36.5,42.2,35.4,31.0,50.2,
2020-12-22,20.1,17.9,14.6,13.5,17.6,16.7,19.9,15.7,14.2,17.7,
2020-12-23,49.4,31.5,19.0,32.4,36.6,37.8,38.3,32.7,25.9,44.2,
2020-12-24,11.1,10.9,8.7,8.7,12.5,9.5,14.1,8.2,7.4,9.8,
2020-12-25,4.0,8.2,9.9,11.8,17.5,4.6,20.2,4.8,5.0,5.2,
2020-12-26,11.7,15.8,16.0 ,16.6,15.8,19.4,10.9,10.4,15.1,
2020-12-27,23.0,17.8,12.4,13.0,18.8,14.9,19.7,9.1,13.0,18.1,
2020-12-28,26.6,18.9,13.5,18.0,21.9,19.8,20.7,20.1,21.9,22.1,
2020-12-29,18.9,18.9,17.2,16.8,16.8,25.9,17.3,18.1,16.2,22.6,
2020-12-30,60.0,90.1,25.1,42.7,110.0,73.8,85.8,38.8,28.4,77.7,
2020-12-31,67.4,68.3,35.0,56.5,63.6,84.1,78.8,55.2,50.6,76.3,
